textID,text
62c9a90f1d,"@luchadora41 so was slavery, prohibition and not letting women to vote... segregation jim crow laws.. etc etc i can do this all day lol"
2d5b920414,@lucioxnava how about darkskin dykes?
b96b9ecc3c,@lukejohnson06 @laurenbeckkkk1 @lllexiss hey dude watch who your calling a bitch..
a0e8168015,"@lundenm my dad wanted me to ""twat"" him. &#128563;"
4f9ee6208c,@luvvida You're right.. I be around my nig....
e5339e66dc,@lvnzo oh hell no they act proper and i live in richardson much finer then the hoes in ducanville
7811012154,@lybr3 and yes.THAT was very ghetto and condescending ESPECIALLY after her miserably failed crappy school lunch initiative. The Hypocrite
2d361cdd4d,@m_gast faggot
eeb047e369,@mabathoana garbage rappers can't learn. it's like teaching Advanced Algebra to a retard.
f7378bc34c,"@maccabeez no one knows the words to that song, they only know the sexy saxophone. George Michael is a pussy."
d682402e60,@maccabeez thanks...bitch.
2983528f77,"@mackgotti thats that "" never call a bitch again "" shit"
4bb00e884a,@macktology101 for reals psycho ass bitch lol
4e4e9c3802,"@maddieevaans @felicity182 ""us english"" it's our go learn grammar u dick sucking hoe"
fc6128f4e5,@maddieevaans @felicity182 idk what ur saying probably desperate for my pussy
bed26c1d7f,@maddieevaans u call ur bestie a bitch I'm guessing she's a dog that barks too much
b6262b919a,@madi_kat @OGJaredH too pussy or what?
61eae11e5e,@madi_kat prolly not. They sound like little bitches.
536116702e,"@mafenske I didn't mock anything! Was asked I believed in Noah's arc and said no, how is that mocking any religion? Opinion that's all"
1ee5496252,@maggie_burdis @nickgoldapp lmao dude you are probably the biggest fag in nebraska &#128514;&#128514;&#128514;&#128514;&#128514;
baeb21b26f,@mah5H stfu white trash
d8f4aefacc,@makenzies_mask ur a boss ass bitch
1f7717fc7a,"@malachic1997 apparently this little pussy cant converse nevermind fight. Ive been blocked. 
Oh well youth gets frustrated easy."
70932f6376,@maliktender gayer then 2 faggots in bed together&#128129;
eba3cee9be,@mallenokc @royceyoung extra yellow.
a5e47d75c0,@mandaxll2963 yellow is even better
10b36df3e0,@marclamonthill all #nfl stadiums play music by jay-z a former drug dealer whose diaphragm wouldnt work w/o saying nigger in every song
c027e514d7,@marclamonthill will you mention why being called nigger is wrong(witch i agree with) &amp; bossy is wrong.but being called a pimp is still ok?
3dbb8c1489,"@marcostc__ niggas be pressed 4 pussy
it ain't nuthin
instead of worrying who dat bitch fucking 
why don't u get chu sum money"
b8c518e02d,@marcostc__ you're right momma ain't raise no faggot
eeff416e05,@marcus2kings yeah hoe ass nigga &#128532;&#128532;&#128532;
a267dfc19a,"@mariaisab3lla at that point, just call me nigger."
3d1d381278,@marissaaxoo @kakestevens @mandaclementine someone needs to give these bitches a gatoraide or ten
8d36ad290b,"@marissarose_10 
Your mouth
Your pussy
Your ass
My dick
And a sandwich after we fuck.
What kinda question is that?"
bf6727bf27,@mark_mac18 @sheppast @rianscalia groves is trash IMO
3864a39777,"@markoketchuck the black girl is lighter than every other bitch on here! y'all needa stop playin, fuckin up darkskin girls' body image"
e84aa8b193,@marshabitch don't start lil bitch
defc8b34af,@marylene58 @sunflower1790 @shelliecorreia @Jan4USA no just a niggress that thinks she's human.
4e43ad756c,"@matt_chu22 @RyanRiehle I'll do that, if you agree to take your Ethiopian starvin looking nigger ass back to Africa. #BuyFoodLittleGuy"
0f22984306,@mattrbennett209 try some 2 Chainz. I heard he has some big booty hoes.
ee9eaed59b,"@matty_2_fatty fuck you bitch, where's my sleeve"
6dc625db0d,@mauriokart wtf is ur tumblr bitch
671f6900a9,@max_dashevsky u and taber the shit coon
0e0424c9bd,"@mayarsharkawi Fake pics http://t.co/jtwUu9CYSr get off my TL, u r dismissed muzzie. @Darknight420 @JewJitsuGrl @Begbie_1 @efilnikcufecin7"
e6c2edcb0b,@maycie32 do you mean you were too distracted by being a bitch ? :))
9b210c4a6f,@mayhemmiller faggot
4d461bba2e,@mayormcginn @usmayors @SenFeinstein White people need those weapons to defend themselves from the subhuman trash your sort unleashes on us.
b733d36b6e,"@mayormcginn If racial minorities weren't criminally inclined, they wouldn't have so much to worry about. Act your color, race traitor!"
68c674acdb,"@mbxvss we don't trust these hoes, lol na but it's bigger for us I think bc most guys talk to girls first, if you understand"
6cadda7b98,@mcclearyb0y other than those the university and the white black and red ones .. The rest trash anyway. They just making shit up now
79a28b1ac7,@mchastain81 @TheWorldStories you fucked that bitch!
92d94fa045,@mckinley719 @UberFacts Mmm no thanks I've been saving mine up for this point in time....fucking queer....
05a1b09ce9,@mckinley719 I mean we have other pics of me ..idk why you chose that one *cough* bitch *cough*
e6b01d5777,@mckinley719 bitch I will kill yo vibe
2c4b87059b,@mckinley719 bitches bow down
8c5e613c41,@mckinley719 fuck bitches get money
6c31bc1182,@mckinley719 oh you spelled give wrong psh thought I'd be a bitch
5f4e052208,@mdsaab1 lmaoo abo crusty hands
8485d5828e,@meaghanyockey @DoltYourselfs @annacoman Thanks for saying hi today bitch!!
3735770b07,@megalexatron trash about us and your from another conference- you can say goodbye
4c395ff61b,@megankjanes23 Scrolling through my TL. Ol' sick ass bitch!!!
cb673d84af,@megann_17 you should make me brownies!
4ad37ac5b7,"@megynkelly 
I don't understand the need for multiple autopsies. I guess they're going to keep on until they can slant 1 against the officer"
929b5c888c,@megynkelly next you could ask the grand wizard of the #kkk why so many are intolerant this poor soul's views. #cunt #tcot #frc #p2 #foxnews
fa959f2dd3,@mel0_yell0w ain't that a bitch.
78d89e7c64,@meowfiesta o #k #bitch
127ee02f19,"@mesmart029 Someone recently told me that a local yokel was going to ""use my twitter account to damage me"" so... Yeah."
f6c69d962e,@metroadlib I be THIIIIIIIS close to going real east side Detroit on they monkey ass. But. I don't.
4a653d8227,@mflagginski I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.
35eb97a484,@mfsasso or jim crow laws segregation lynching laws... anti womans suffrage laws... amazing how everyone doesnt want to bring that up
55441697a6,@mhs_austin drive you nigger
49a1fc4061,@mia_coop speaking about me all the time tryna make me look bad like you wasn't just eating my pussy .
2e49927901,@michaeldbirch What else do you expect from that nigger lover?
f85c7e5ead,@michaelragen @somesuchandco @whatupag you guys are pussies
6033018ee4,@michaelray_02 @blakeanderson21 thats life hoes gonna be hoes an you could blame Tammy
0c35e093bd,@michelle_westt birds of a feather..
7069dd2486,@michellemcaffey I'll show you how much of a fag I am &#128527;
7a78bcf308,"@michigannews13 an coaches dont put them in positions to be successful, the offensive struggles can all be put on gardner, program is trash"
894e948ead,"@michigannews13 wow. Thats great language coming from a HS coach, you sure are a role model, you're trash, just like your account"
fa89412e2a,@mickeyhart lookin good mick!
12b2075369,"@midgetmadz shut your dirty dirt trap you limp knees, ashy footed, blue balls, isolated hamster wheel, no nipples bitch"
0d77390e74,@mightyfar they need to stop picking up UFCs trash though and build up there own fighters more.
8f3fc77f66,"@mike_ray7 congratulations, you are officially fucking retarded."
df0f568747,@mikeceeno they say I got too many bitch ... I swear I ain't got the right ones
67a5d0a19c,@mikecheck_123 the favorite drink of white trash everywhere....
0435d42f80,"@mikecheck_123 try this one Mikey, none of that hick shit...http://youtu.be/Thls_tMuFkc"
1e633e1874,@mikeoe7765 That talentless skag IS a wardrobe malfunction.
81950f02a4,@mileysbae @rihanna bitch u lying about Justin's account ugly indian
0b8b37ba52,@milfmob @yoPapi_chulo fight me you fucking obese niglet
aeb0593edf,"@mimi_sanabria I really did, right off my bed. Where you put all these dam yellow starburst!!!! *throws them out the window* &#128553;"
e09f5b6b95,@mimiswagnotes You are an ignorant cunt.
f60dbc9737,@mingtong007 you still are a cunt
e0e9cb3902,@miquelpaniscus @ArcusGreatApes @graspunep The person actually holding the ape is NOT Paris. It's her sister
3ec9a1578c,"@miranda_mills okay, let's fight you ginger faggot"
349251e2a4,@mis_sarahd @basedpapi1017 never said I wanted to fuck a tranny...
07c4438a0a,@mis_sarahd @basedpapi1017 tranny
441e2a5a82,@mistaturk5 @DaUnfuqwitable1 nigga chill throw me in the jungle watch me come out with a gorilla monkey cheetah coat
09140327f6,@mitch_krebs14 @Gnarles_Charles I am that queer gnarles Charles and no it wasn't me
2fadf73014,@mitchbattiste sup pussy;)
ef5ba215b6,@mjdwarner that's a bitch. I have no desire to see that much bullshit hahahaha
440e8fc447,@mjs79 @ChingonAbe well he is at Genos. So he is the ultimate faggot
7eb1620dec,@mjziccardi that mindless twat is shitting on hiphop hahahaha
bdc7de6846,@mkkberger juss the way she stands screams bitch! Lmao @mlwberger @bigbergerc
d2565af489,@mlvassallo Oh really? fags are gross You aids infected sick fuckers
4ed4f2fce6,@mmyar It's dumb cunts like you that make me sad to have served in a war so you wouldn't have to.
ecc58c9428,@mobilesuitwaifu All the helmets in Destiny are trash. I wish I could just rock an invisible bubble instead. Hunters look like Robocop.
915ce84b4b,@mommajjojo @smileitsalexx oh so basically we both will be your bitch all day? Mhmmm of course..............
4d194d770c,@mommajjojo love you too bitch :*
eed1736183,@monetkittrell all this spaceship shit is retarded.
13ca815d01,"@moneydriven @2ManyLouboutins glad about your uncle, another stupid faggot off the world, hopefully you next."
48a90031bd,"@moneydriven I see a picture of you smoking, such a man of god. Disgraceful nig, you sir, are an embarrassment."
1c14b45cee,@moneydriven LOL such a nig
242de9277c,"@moneydriven lol profane words, bwahahahahahah mad gay faggot fuck boi. Get at me bitch ass nigga."
b287d39fb3,@moneydriven y u arguing with that ugly bitch on twitter
986073590,"@moneyhabitz17 hell yea,I'm surrounded by hillbillys an real ass rednecks"
081ac56240,@moneypulatief @globalriot Nee dat is na langdurig gepest worden.Zoals ik al zei:in d kiem smoren.Is ook vb voor t kind hoe je moet optreden
095410237d,@monicawarren16 #pumprules is on bravo...quality trash
3cf6817f75,@monkbent What's with that come-at-me-bro bird? Stressful.
edd38781e4,@moodym0lly back Atcha bitch!
d664f99182,"@moose_05 ya know gamoot, i considered it, but then I was like wait. I'm no little baby back bitch"
e8ddfa3959,@morgan_mccubbin fake bitches.... #nicetry
502aa24ca7,"@morgantayler_ I apologize Morgan, but a bitch was blind for a whole 35 seconds!!!!"
3861b033fb,@morganwelborn you're a bitch
86a28f67e9,@moyizzy naw negro
83c92f835b,@mr_republicann chik fil a. hipotle is trash and taco bell will give you the runs
8d138ab15b,@mrfoolycooly @DM___3 faggot alert
9e8665abc5,@mrfoolycooly bitch ass scaring me! Lol you don't keep up with the new ones yet?
d4623c0bd6,@mrfoolycooly i dont think he did the celestial dragon killed him
75ca238abe,@mrfoolycooly im still where that giant muk shit eats that candy with ceasar clown
ec8507eef4,@mrgeology no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag
65c1831198,@mrrickyguevara lmao why would we respect him then? he's a hoe if that's true
dcb745bcf2,@mrspinkyyyy what's the name of that hoe? Lol it sounds good
cb1a68137c,@msteffens32 @StonerBoii2cold back in high school w/ one. fuck these hoes now nigga lol thats what they for
a4d578eeb1,@mtmcly he will need monkey bars on his tricycle
64cf7657b9,"@mukeworld @deIukesionaI he has one called ""pussy pop"" I think it's for cats"
650fcedd22,@mulroyms_ fuck dyslexia is an bitch
0e0b4a2960,@munafal777 karma is a bitch
106a999786,@munro_molly no one cares bitch
6c18eab109,@myfriendbriana Jesus walks bitch
d792349406,@myfriendbriana can I ask my bitch for other bitches
dbdbe24969,@mynamesahmed @tonyr0ckyhorror I rather go choke on your moms bomb pussy
5a3c9bf459,@mynamesryann @Caroline_Poe called her a cunt too
f61861742c,@mynamesryann @Caroline_Poe why would i need to call her and bitch/cunt to your face? Im talking to her not you dumbass
2a69a25949,@mza361 I love you and bitches love me.
8d02587ab0,@mzkimberz I called you hoe lol
6940969fb4,"@n0tsteven ily 2, I'm at work bitch do you even have any battle ready blades?"
06aaa8e680,"@n0tsteven whatever you wall hackin pussy bich I'll fuk u up like I did ur mum, ur sis, ur step sis, ur mums mum, ur mums aunt 420 bich bich"
f4052e9331,@nCrusade @GodManiac_ come wage with us fag
35f539ffa8,@nataleovrerytng hoes these days
736f2bd7b6,@natashaleggero how dare insult that pearl harbor vet. You are a dumb cunt.
35e15c616c,@nathanmbennett2 lol she's always scheming dude. Jaime needs to keep his hoe on a leash....or I mean his sister lol.
4104064854,"@nedrock83 don't tell what the fuck to ""stop"" with. 2nd, if you think it's protocol to put 6 shots in someone who's unarmed, you're a retard"
d5c25dbc63,@neeishaaa one thing about it baby I will NEVER Call a bitch phone bout a nigga. Ion know what app somebody playing with but it AINT ME
34b7f333cb,"@neemjemoeder @SvensTweet @Harry_Dillema @wltrrr steek d morele vinger maar in j neus, zelfde soort types bij NATO stenigt vrouwen by bosjes"
bdf9453e5e,@negrorayrice @FuckTheMallcops I'll continue dis later. I'll be back bitch.
6c409292ce,"@neiltyson Neil, have you heard that scientists have discovered that, in fact, bitches do be trippin?"
ee89b16825,"@nekolin @DestroTheNoble naaaa, just the faggots! So....I guess you wouldn't be around very long....would ya!"
9f0147e874,@nerissaloren not home. Headed to work sorry ho
1962233e5d,@nessauzc lmao if the shoes fit? &#128094; lace them bitches up. I'm talking in general &#128514;
f2d120c26e,@nfl am I watching football or pussy soccer? Wtf?
10c841e57b,@nhatty_ice49ers thank you jackass zebras
5aa568e0a4,@nick_scott25 come watch Godzilla then faggot
2c9aebcb01,@nick_scott25 sounds about right to many dumb bitches work there welcome to my life
101a8b583a,@nickboydos bunch of pussies.
e01eb1cf88,@nicole_steines whatever you fucking pussy &#128514;
7017d6c8cf,@nicolleashby now I'm chewy high with a hard ass dick. Ooh there goes my pager could it be a trick bitch?
4793312f15,@nicsarantos @Huntermoore she looks like the pussy lips are huge
ed539778c1,@niggie95 aka the lonely bitches
